PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,TaggedPitchType,PitchCall,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,Distance,Bearing,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,CatchPositionX,CatchPositionY,CatchPositionZ,BasePositionX,BasePositionY,BasePositionZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,2021-05-08,2,9,"Ginji, Miura",,Right,HOS_HOS,"Yu, Takeda",,Right,MEI_MEI,3,Top,1,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,146.01466,-2.043368,-2.789532,2448.0877,208.213069,1:00,1.646326,0.349349,1.831853,-29.3963,58.9183,29.6851,0.774452,-0.142098,129.78656,-4.365498,-0.690776,0.424396,122.05566,4.44548,167.989884,2388.061902,,,,25.632198,,170.19415,0.839902,-17.7311,33.0644,-0.284476,15.24,1.595489,1.793127,-40.005656,-1.498786,-3.608181,10.667807,-3.078219,"Daichi, Funyuu",1000073839,Right,HOS_HOS,142.93266,1.142085,,16.22811,,,,0.398271,0.738824,0.140555,247.849785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,2021-05-08,2,10,"Ginji, Miura",,Right,HOS_HOS,"Yu, Takeda",,Right,MEI_MEI,3,Top,1,3,2,Slider,Slider,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,129.73249,1.939531,-1.698223,2082.311986,190.454821,12:15,1.611493,0.387053,1.625773,-98.9955,13.1183,1.7469,1.176631,-0.081253,118.05796,-5.220452,-1.576188,0.478172,136.62822,11.688051,-14.644332,804.713762,32.6596,4.101435,-7.581134,57.759739,,-12.569343,1.791423,-2.1433,6.1126,-0.340476,15.24,1.656354,1.047743,-35.62391,0.801368,-0.354003,7.024383,-8.797063,"Daichi, Funyuu",1000073839,Right,HOS_HOS,126.85812,4.21382,,11.67453,,,,1.014376,1.214322,0.073109,239.855873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,2021-05-08,3,1,"Ginji, Miura",,Right,HOS_HOS,"Yuki, Suyama",,Left,MEI_MEI,3,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,109.38818,3.529568,-0.875704,2781.193845,14.963916,6:30,1.618915,0.294503,1.743144,-218.363,-60.0909,-17.6215,0.438774,-0.130358,99.31401,-12.142951,-2.120976,0.568142,,,,,,,,,,,,8.1208,-31.7775,-0.270892,15.24,1.692919,0.53071,-30.029575,1.076709,0.932819,5.931574,-13.456888,"Daichi, Funyuu",1000073839,Right,HOS_HOS,106.76909,,,10.07417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,2021-05-08,3,2,"Ginji, Miura",,Right,HOS_HOS,"Yuki, Suyama",,Left,MEI_MEI,3,Top,2,1,0,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,,123.27184,3.504879,1.002032,2547.523583,44.698279,7:30,1.610135,0.422094,1.670013,-160.9485,-36.5336,-40.3634,1.001618,0.304262,111.86771,-8.040361,-1.829661,0.503722,,,,,,,,,,,,20.8216,-19.3842,-0.445659,15.24,1.691131,-0.397502,-33.833343,1.402549,3.078838,6.755652,-12.672946,"Daichi, Funyuu",1000073839,Right,HOS_HOS,120.42359,,,11.40413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,2021-05-08,3,3,"Ginji, Miura",,Right,HOS_HOS,"Yuki, Suyama",,Left,MEI_MEI,3,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.73632,4.262442,2.109016,2559.348753,34.099195,7:15,1.637008,0.385683,1.711032,-172.2022,-49.271,-36.1876,1.130617,0.624044,112.27973,-8.090073,-0.433661,0.500709,,,,,,,,,,,,19.624,-26.2363,-0.437927,15.24,1.735335,-1.075678,-33.939529,1.811472,2.924056,6.720263,-13.715954,"Daichi, Funyuu",1000073839,Right,HOS_HOS,121.14813,,,11.45659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,2021-05-08,3,4,"Ginji, Miura",,Right,HOS_HOS,"Yuki, Suyama",,Left,MEI_MEI,3,Top,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.91787,-2.037162,-3.462435,2564.529398,192.929523,12:30,1.594061,0.398168,1.769876,-24.2566,64.2998,14.0708,0.772763,-0.443746,131.50916,-3.944843,-2.473091,0.424976,,,,,,,,,,,,-9.91,35.5078,-0.312583,15.24,1.541478,2.335966,-39.768365,-1.479463,-2.03631,8.886221,-2.510468,"Daichi, Funyuu",1000073839,Right,HOS_HOS,142.73745,,,13.40871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,2021-05-08,3,5,"Ginji, Miura",,Right,HOS_HOS,"Yuki, Suyama",,Left,MEI_MEI,3,Top,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,143.08351,-1.891022,-3.193006,2513.285891,190.133938,12:15,1.624131,0.39557,1.824039,-28.5946,61.2794,10.4263,0.802938,-0.40314,130.3465,-4.105528,-2.457121,0.428126,,,,,,,,,,,,-7.6186,33.6256,-0.319356,15.24,1.576594,2.138549,-39.284582,-1.370149,-1.535195,8.29558,-3.030852,"Daichi, Funyuu",1000073839,Right,HOS_HOS,141.68727,,,12.73701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,2021-05-08,4,1,"Ginji, Miura",,Right,HOS_HOS,"Kaito, Muramatsu",,Left,MEI_MEI,3,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,132.34603,-0.942712,-0.5235,2237.372304,201.528198,12:45,1.606764,0.432968,1.798328,-74.5644,30.4307,10.6722,0.594341,0.39156,121.11621,-6.415017,0.231325,0.462742,,,,,,,,,,,,-5.839,17.2973,-0.420872,15.24,1.578556,0.282717,-36.404253,-0.873427,-1.010073,7.144365,-6.814449,"Daichi, Funyuu",1000073839,Right,HOS_HOS,131.0881,,,11.22981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,2021-05-08,4,2,"Ginji, Miura",,Right,HOS_HOS,"Kaito, Muramatsu",,Left,MEI_MEI,3,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.30448,-1.744145,-1.388529,2462.464089,214.575094,1:15,1.606662,0.458361,1.830046,-35.56,53.2248,34.5321,0.75822,0.411485,130.5034,-4.466172,1.056265,0.425524,,,,,,,,,,,,-18.7006,29.5472,-0.427267,15.24,1.562496,0.782344,-39.644848,-1.312484,-3.803366,9.142456,-3.797281,"Daichi, Funyuu",1000073839,Right,HOS_HOS,142.55371,,,13.80108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,2021-05-08,4,3,"Ginji, Miura",,Right,HOS_HOS,"Kaito, Muramatsu",,Left,MEI_MEI,3,Top,2,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,124.51941,0.471532,-0.896424,2605.040849,39.845815,7:15,1.592475,0.435145,1.809961,-151.0397,-32.4859,-30.1729,0.215424,-0.120068,114.9066,-10.381787,-3.037485,0.491714,,,,,,,,,,,,14.9301,-16.1703,-0.411274,15.24,1.59362,0.665286,-34.292793,-0.290661,2.28266,6.571018,-12.278927,"Daichi, Funyuu",1000073839,Right,HOS_HOS,123.36449,,,9.61281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,2021-05-08,4,4,"Ginji, Miura",,Right,HOS_HOS,"Kaito, Muramatsu",,Left,MEI_MEI,3,Top,2,1,2,ChangeUp,ChangeUp,BallinDirt,Undefined,Undefined,,Undefined,0,0,,124.411,-2.302949,-1.880573,1738.351731,247.532535,2:15,1.6204,0.336632,1.872289,-94.9717,23.2241,46.7191,0.021329,0.273946,114.274,-9.230464,1.442864,0.490971,,,,,,,,,,,,-25.7712,14.8397,-0.295902,15.24,1.56099,0.929893,-34.205998,-1.699342,-3.922299,6.50761,-7.548092,"Daichi, Funyuu",1000073839,Right,HOS_HOS,123.55116,,,10.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,2021-05-08,4,5,"Ginji, Miura",,Right,HOS_HOS,"Kaito, Muramatsu",,Left,MEI_MEI,3,Top,2,2,2,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,LineDrive,Single,0,1,,122.71959,0.159836,-1.536786,1473.204186,219.752721,1:15,1.612183,0.359606,1.824273,-82.2386,42.3738,31.1615,0.834967,0.236974,109.69094,-5.97929,0.668737,0.504122,141.63074,10.148943,23.021378,1538.961144,30.266806,2.946293,14.423544,50.949389,,27.806764,1.581646,-17.4166,22.984,-0.324714,15.24,1.610699,0.767757,-33.675289,-0.170301,-2.514456,7.489713,-6.488423,"Daichi, Funyuu",1000073839,Right,HOS_HOS,120.32812,3.22842,,13.02866,,,,0.758772,0.833356,-0.246452,254.723664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,2021-05-08,5,1,"Ginji, Miura",,Right,HOS_HOS,"Kazuya, Maruyama ",,Left,MEI_MEI,3,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,143.87604,-2.39733,-1.260466,2459.058478,188.280848,12:15,1.618401,0.417643,1.804093,-36.7398,54.0312,7.3474,0.572352,0.134533,128.68312,-5.222051,-0.741167,0.430257,,,,,,,,,,,,-4.8468,30.7101,-0.38737,15.24,1.557401,0.829593,-39.451508,-1.760489,-0.96394,10.002616,-3.698931,"Daichi, Funyuu",1000073839,Right,HOS_HOS,140.98541,,,15.19293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,2021-05-08,5,2,"Ginji, Miura",,Right,HOS_HOS,"Kazuya, Maruyama ",,Left,MEI_MEI,3,Top,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,144.04842,-1.860941,-1.718237,2472.08234,215.673353,1:15,1.623384,0.374718,1.762955,-37.0024,53.3774,35.9182,0.725229,0.246513,129.56655,-4.687971,0.81385,0.429329,,,,,,,,,,,,-19.5323,29.5767,-0.33406,15.24,1.573966,0.993088,-39.525911,-1.399104,-3.928052,9.486368,-3.858599,"Daichi, Funyuu",1000073839,Right,HOS_HOS,141.29024,,,14.48186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,2021-05-08,5,3,"Ginji, Miura",,Right,HOS_HOS,"Kazuya, Maruyama ",,Left,MEI_MEI,3,Top,2,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,146.38785,-1.313371,-1.174912,2453.814891,201.156108,12:45,1.646557,0.380808,1.799968,-27.9687,57.7475,21.2879,0.995142,0.261229,133.52638,-3.472749,0.329235,0.418106,116.01714,35.809757,-153.45808,3080.595167,-30.732163,13.432687,-13.403545,64.680065,,-159.599035,2.990296,-11.7432,31.345,-0.353516,15.24,1.612496,0.716042,-40.266386,-1.00098,-2.488673,8.632089,-3.163858,"Daichi, Funyuu",1000073839,Right,HOS_HOS,145.08296,13.43079,,12.86146,,,,0.07398,0.973677,-0.26849,31.490373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,2021-05-08,5,4,"Ginji, Miura",,Right,HOS_HOS,"Kazuya, Maruyama ",,Left,MEI_MEI,3,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,146.00177,-2.036318,-1.036,2547.975681,208.264935,1:00,1.618931,0.427708,1.827204,-22.0416,65.3006,33.3574,0.823022,0.468632,131.07958,-3.814733,1.324855,0.422053,,,,,,,,,,,,-17.8036,35.967,-0.404908,15.24,1.568494,0.547255,-40.079789,-1.457911,-3.675824,9.873203,-2.380719,"Daichi, Funyuu",1000073839,Right,HOS_HOS,143.72618,,,14.92219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,2021-05-08,5,5,"Ginji, Miura",,Right,HOS_HOS,"Kazuya, Maruyama ",,Left,MEI_MEI,3,Top,2,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,146.67721,-1.513485,-2.465404,2536.783912,207.448186,1:00,1.618283,0.395952,1.789748,-25.2737,62.0544,30.4889,0.936577,0.002446,131.10945,-3.526845,-0.314666,0.422019,131.92539,54.148006,-26.554824,5636.261236,25.88893,36.360162,-21.304677,77.804198,,-50.463963,5.720263,-17.6933,33.9477,-0.337266,15.24,1.579259,1.570294,-40.229367,-1.119052,-3.665225,10.269219,-2.774268,"Daichi, Funyuu",1000073839,Right,HOS_HOS,143.73768,37.445488,,15.56776,,,,0.503522,0.905752,0.003081,160.36709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,2021-05-08,1,1,"Yu, Takeda",,Right,MEI_MEI,"Ginji, Miura",,Right,HOS_HOS,3,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.04748,-2.691505,-4.154435,2211.51257,210.021017,1:00,1.755037,0.687593,1.86728,-39.4292,47.9032,25.9892,0.599857,-0.225081,132.11126,-5.668935,-2.317015,0.422029,,,,,,,,,,,,-16.3883,27.5353,-0.592182,15.24,1.689612,2.757934,-39.769193,-2.000745,-3.380042,8.600248,-4.127544,"Rikuto, Ueta",1000073554,Right,MEI_MEI,143.73417,,,12.93621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,2021-05-08,1,2,"Yu, Takeda",,Right,MEI_MEI,"Ginji, Miura",,Right,HOS_HOS,3,Bottom,0,0,1,Cutter,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,131.55105,0.32471,-2.844447,2304.643872,114.170919,9:45,1.790569,0.714719,1.616195,-101.3801,7.2244,-8.6735,0.869794,-0.186572,120.88048,-6.948027,-3.449701,0.470629,161.57749,10.680176,-12.035989,1194.997187,32.746298,3.674574,-7.19662,59.35925,,-13.487497,1.602525,2.3802,4.3347,-0.635125,15.24,1.790685,1.838066,-36.137023,-0.22408,0.40698,6.840929,-9.065493,"Rikuto, Ueta",1000073554,Right,MEI_MEI,128.89137,3.732007,,10.67058,,,,0.341249,0.822593,0.19362,58.935887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,2021-05-08,2,1,"Yu, Takeda",,Right,MEI_MEI,"Kakeru, Morohashi",,Left,HOS_HOS,3,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,144.4427,-1.99135,-3.724609,2203.162935,203.843847,12:45,1.771545,0.708523,1.853113,-42.1079,46.7684,19.2556,0.787496,-0.150732,130.38578,-5.179636,-2.36357,0.425743,89.25048,30.985728,-12.444049,3853.217045,31.958324,7.980204,-10.138258,48.20567,,-19.712391,2.818215,-12.9136,26.6303,-0.621908,15.24,1.721876,2.481407,-39.604296,-1.517406,-2.614577,9.312234,-4.414874,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.48032,9.081848,,14.05692,,,,0.416747,0.749215,0.162017,134.465969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,2021-05-08,3,1,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,110.06492,7.27796,1.438022,2299.092464,24.364037,6:45,1.832083,0.602684,1.573467,-208.8631,-47.1317,-24.18,1.843301,0.773507,97.95471,-7.635841,-0.240559,0.574317,,,,,,,,,,,,13.0389,-27.2501,-0.641296,15.24,2.021163,-0.642409,-29.97074,3.019458,1.495383,5.807835,-12.931861,"Rikuto, Ueta",1000073554,Right,MEI_MEI,105.62107,,,12.11022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,2021-05-08,3,2,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.44595,-1.608747,-4.214573,2315.90226,241.353183,2:00,1.770007,0.678878,1.679878,-93.8373,7.2433,7.1935,0.371744,-0.452598,124.93002,-8.350097,-3.711268,0.454034,,,,,,,,,,,,-6.7803,5.7998,-0.567302,15.24,1.71957,2.720327,-37.401615,-1.452142,-1.234474,7.741064,-8.750708,"Rikuto, Ueta",1000073554,Right,MEI_MEI,133.6023,,,11.51594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,2021-05-08,3,3,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,144.16737,-2.566643,-3.896327,2295.234917,209.07445,1:00,1.777819,0.658219,1.891481,-38.7806,49.7012,25.9148,0.665788,-0.180468,130.69864,-5.51602,-2.060546,0.424797,75.89051,53.689378,-139.581766,5092.677999,,,,33.602095,,-145.094799,3.03559,-16.4069,28.6166,-0.57046,15.24,1.716566,2.565154,-39.533561,-1.894863,-3.325633,8.919466,-4.006164,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.79758,12.410765,,13.46873,,,,0.388898,0.606098,0.202064,18.074621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,2021-05-08,3,4,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.90081,-2.942384,-4.689439,2305.702747,208.647791,1:00,1.737232,0.673538,1.831097,-39.6417,49.146,25.0915,0.506417,-0.402721,130.93137,-5.945248,-2.92181,0.425531,,,,,,,,,,,,-16.554,28.484,-0.562678,15.24,1.663926,3.123813,-39.651194,-2.172054,-3.365361,9.202308,-4.015957,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.55136,,,13.96943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,2021-05-08,3,5,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,3,1,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,133.45165,-0.597276,-2.774667,2282.172112,214.219049,1:15,1.7717,0.69558,1.640263,-95.2508,9.501,4.3521,0.648337,-0.054274,123.19896,-7.429863,-2.470243,0.462206,,,,,,,,,,,,-4.0609,6.0056,-0.620274,15.24,1.747246,1.75676,-36.683991,-0.784966,-0.718635,6.759757,-8.743877,"Rikuto, Ueta",1000073554,Right,MEI_MEI,131.24026,,,10.25269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,2021-05-08,3,6,"Yu, Takeda",,Right,MEI_MEI,"Yuki, Okada",,Left,HOS_HOS,3,Bottom,1,3,2,Splitter,ChangeUp,BallCalled,Walk,Undefined,,Undefined,0,0,,137.66616,-2.092651,-2.377673,1557.987198,217.522012,1:15,1.761128,0.694017,1.729247,-68.5861,28.3471,19.6328,0.479844,0.21432,127.51861,-7.067786,-0.996127,0.444622,,,,,,,,,,,,-11.4661,16.602,-0.634364,15.24,1.702065,1.475024,-37.85631,-1.659667,-2.1734,6.783698,-6.659761,"Rikuto, Ueta",1000073554,Right,MEI_MEI,136.43048,,,10.14754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,2021-05-08,4,1,"Yu, Takeda",,Right,MEI_MEI,"Daiki, Saitoh",,Right,HOS_HOS,3,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.56872,-1.956286,-4.575657,2242.499937,213.256068,1:00,1.761017,0.693324,1.897854,-39.3882,49.6052,30.2885,0.815022,-0.293282,129.48481,-4.978829,-2.432231,0.426023,,,,,,,,,,,,-19.3889,28.2084,-0.590554,15.24,1.713904,3.011364,-39.572662,-1.470251,-3.894275,9.784194,-4.140988,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.38652,,,15.08391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,2021-05-08,4,2,"Yu, Takeda",,Right,MEI_MEI,"Daiki, Saitoh",,Right,HOS_HOS,3,Bottom,1,0,1,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,2,0,,135.9197,-0.686256,-3.075772,2283.580592,199.104121,12:45,1.782151,0.709317,1.671727,-78.1156,21.6387,6.5606,0.805009,-0.103017,126.30496,-6.313683,-2.616522,0.451046,149.71689,0.826729,-13.333456,1374.625538,,,,15.944602,,-13.096281,0.383412,-5.1887,12.1287,-0.627648,15.24,1.75736,1.977388,-37.38964,-0.772512,-0.963004,6.355389,-7.555625,"Rikuto, Ueta",1000073554,Right,MEI_MEI,134.48751,0.824022,,9.61474,,,,0.795247,0.811902,0.102899,33.938384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,2021-05-08,1,1,"Ginji, Miura",,Right,HOS_HOS,"Kyuto, Ueda",,Left,MEI_MEI,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.47979,-1.693629,-0.736483,2464.846226,201.152775,12:45,1.62589,0.404143,1.813359,-26.6245,62.2934,22.8709,0.880692,0.424644,130.29207,-3.789245,0.881031,0.425843,,,,,,,,,,,,-12.1482,33.9885,-0.387713,15.24,1.58292,0.388368,-39.680168,-1.22932,-2.470932,9.288865,-2.893398,"Daichi, Funyuu",1000073839,Right,HOS_HOS,142.44689,,,14.18772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,2021-05-08,1,2,"Ginji, Miura",,Right,HOS_HOS,"Kyuto, Ueda",,Left,MEI_MEI,4,Top,0,0,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.35208,-1.052043,-0.837144,1631.579117,233.302288,1:45,1.650887,0.335928,1.819112,-83.7733,37.7003,44.9472,0.515792,0.548815,112.30296,-7.223102,2.346273,0.497732,,,,,,,,,,,,-23.5106,21.4486,-0.318553,15.24,1.619966,0.295376,-33.903779,-0.90343,-3.500373,6.632654,-6.613288,"Daichi, Funyuu",1000073839,Right,HOS_HOS,121.87284,,,11.04912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,2021-05-08,1,3,"Ginji, Miura",,Right,HOS_HOS,"Kyuto, Ueda",,Left,MEI_MEI,4,Top,0,1,1,Slider,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,131.85776,-0.141564,-0.007955,2154.686575,187.403284,12:15,1.636705,0.416535,1.83125,-68.8576,36.6812,4.3178,0.908154,0.457466,120.19519,-5.24019,0.297898,0.463939,116.64622,54.836063,-54.337638,4688.777247,13.607084,25.800556,-30.642683,59.232357,,-68.19629,4.424329,-2.2279,20.0033,-0.416626,15.24,1.628811,-0.014769,-36.273519,-0.330206,-0.381658,7.258581,-6.379909,"Daichi, Funyuu",1000073839,Right,HOS_HOS,130.74998,26.045449,,11.66257,,,,0.182257,0.885071,-0.458774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,2021-05-08,1,4,"Ginji, Miura",,Right,HOS_HOS,"Kyuto, Ueda",,Left,MEI_MEI,4,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,146.55882,-2.159156,-0.695387,2570.895931,204.480162,12:45,1.652439,0.411924,1.854968,-32.9588,54.269,23.1117,0.713713,0.446957,130.48977,-4.727596,0.943664,0.421776,138.5583,30.530919,-36.824676,4441.913373,24.883951,16.049778,-22.470214,87.10596,,-49.70025,4.059709,-12.4669,30.8387,-0.396967,15.24,1.599559,0.366567,-40.198607,-1.603541,-2.561788,10.760664,-3.469702,"Daichi, Funyuu",1000073839,Right,HOS_HOS,143.82035,18.446607,,16.06905,,,,0.257876,0.599993,-0.416304,136.834156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
