PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
251,2026/5/16,14:28.1,1,1,"Saso, Tsubasa",1000329771,Left,WAS_EDA,"Sakakibara, Nanato",1000242777,Left,MEI_MEI,Undefined,9,Top,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,146.6598,-3.424204,-2.571848,2267.28415,229.524763,1:45,1.659999,0.291855,2.005827,-47.2048,36.5969,39.6169,0.229358,-0.030856,133.89368,-6.963079,0.263571,0.41341,,,,,,,,,,,,-22.7514,22.6192,-0.239956,15.24,1.585911,1.624285,-40.288793,-2.568293,-4.808409,8.950498,-5.02617,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,bb583270-50dd-11f1-9189-39f1cca7bde1,146.73087,,,12.76612,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,14:28.1,2026-05-16T13:14:28.1089536+09:00,2026-05-16T04:14:28.1089536Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,38b3b229-003e-4f61-9598-2628d4558a9c,16.434045,-40.553192,4.475249,1.659586,-2.419819,-2.513085,-0.290036,1.766327,-2.404204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
252,2026/5/16,14:46.6,1,2,"Saso, Tsubasa",1000329771,Left,WAS_EDA,"Sakakibara, Nanato",1000242777,Left,MEI_MEI,Undefined,9,Top,2,2,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,129.2361,-0.173827,-1.174982,2286.393431,5.276827,6:15,1.647035,0.406716,1.826444,-113.1668,-2.3749,-0.5729,0.466257,0.069053,117.62064,-8.400944,-1.215613,0.475345,158.02914,21.01439,6.129394,3059.143984,33.488042,11.979066,1.636399,109.495767,107.587901,-3.799712,4.455313,-0.6504,0.0107,-0.378463,15.24,1.635432,0.731359,-35.532546,-0.538751,-0.105969,7.510719,-9.8049,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,c65d8c10-50dd-11f1-9189-39f1cca7bde1,127.61263,16.912872,,11.61546,,,,0.348534,0.437247,-0.069287,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,14:46.6,2026-05-16T13:14:46.5750016+09:00,2026-05-16T04:14:46.5750016Z,LineDrive,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,8a0784e9-13f6-4c15-9fdf-8c200ada6740,16.613208,-35.821633,3.755359,1.648906,-0.161362,-4.90245,-0.406691,0.735438,-0.052984,145.62066,0.348448,40.745533,-7.305069,1.566585,-0.321343,0.064944,-0.012037,0.001576,-9.20E-05,0.437585,15.733112,-3.566936,-0.33808,0.225214,-0.083036,0.020225,-0.002665,0.000141,-0.069253,4.374495,-3.594511,1.165425,-0.306077,0.065683,-0.010979,0.001215,-6.20E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
253,2026/5/16,15:31.2,2,1,"Saso, Tsubasa",1000329771,Left,WAS_EDA,"Utsumi, Yuta",1000422710,Left,MEI_MEI,Undefined,9,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,146.04685,-2.631974,-2.449346,2316.060197,224.649727,1:30,1.700517,0.317925,1.91327,-46.6165,37.8028,34.8693,0.493711,-0.021937,134.66925,-6.096948,0.031427,0.414931,,,,,,,,,,,,-19.7534,22.1557,-0.264771,15.24,1.638441,1.55076,-40.175137,-2.012941,-4.202904,7.910406,-5.09261,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,e0ed5240-50dd-11f1-9189-39f1cca7bde1,146.19309,,,11.37759,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,15:31.2,2026-05-16T13:15:31.1711744+09:00,2026-05-16T04:15:31.1711744Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,fb1e39e3-ba76-4f35-8b37-aebcb5f978f0,16.526904,-40.427732,3.955203,1.700122,-1.850324,-2.546305,-0.316433,1.684967,-2.101452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
254,2026/5/16,15:47.8,3,1,"Saso, Tsubasa",1000329771,Left,WAS_EDA,"Mitsuhiro, Hotaka",1000422710,Left,MEI_MEI,Undefined,9,Top,0,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,131.06802,0.339324,-1.954648,2352.090081,41.699253,7:30,1.685693,0.38109,1.770728,-113.0542,-6.0621,-8.2519,0.651384,-0.255659,120.84971,-7.813777,-2.53713,0.467122,127.20038,-25.631945,-14.348295,,,,,1.850207,1.850207,-2.784268,0.04322,2.8918,-2.4995,-0.331628,15.24,1.685996,1.268607,-36.070513,-0.235908,0.493016,6.765344,-10.232784,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,eadfdc50-50dd-11f1-9189-39f1cca7bde1,129.8589,0.662219,,10.21831,,,,0.510893,0.662219,0.252156,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,15:47.8,2026-05-16T13:15:47.8241792+09:00,2026-05-16T04:15:47.8241792Z,GroundBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,ad8bd2fe-3f26-43c2-b3fd-6e0b071ef32a,16.669733,-36.337683,3.382672,1.687333,0.168194,-5.116392,-0.381342,1.249138,0.246508,,0.51037,30.937899,,,,,,,,0.662478,-15.322112,,,,,,,,0.25229,-7.91375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
255,2026/5/16,18:04.6,3,2,"Saso, Tsubasa",1000422729,Left,WAS_EDA,"Mitsuhiro, Hotaka",1000242816,Left,MEI_MEI,Undefined,9,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.41423,-2.688605,2.75496,2205.767818,290.974771,3:45,1.686214,-0.725189,1.722356,-115.7488,-3.4519,17.5139,-0.237033,0.23373,119.63683,-10.917383,3.988971,0.478562,,,,,,,,,,,,-7.1955,0.7137,0.652557,15.24,1.607607,-1.774546,-35.286853,-2.113311,-1.175795,6.380824,-9.690027,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,3c659c90-50de-11f1-9189-39f1cca7bde1,126.75465,,,8.7774,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,18:04.6,2026-05-16T13:18:04.6242304+09:00,2026-05-16T04:18:04.6242304Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,aed505d5-1a9f-4918-b84b-7f60b407f59a,16.71856,-35.553211,3.190412,1.687382,-1.708814,-4.845014,0.725608,-1.725464,-0.587897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
256,2026/5/16,18:51.1,1,1,"Matsumoto, Nao",1000422729,Right,MEI_MEI,"Abe, Youta",1000242816,Left,WAS_EDA,Undefined,9,Bottom,1,1,0,Fastball,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,139.30185,-0.451903,1.68001,1780.542471,132.566931,10:30,1.689349,-0.628938,1.919767,-57.5374,35.2975,-35.3669,0.987009,-0.510668,127.83383,-4.731671,-0.838125,0.435121,,,,,,,,,,,,19.7893,19.5606,0.593423,15.24,1.675874,-0.967632,-38.369054,-0.502065,3.820242,7.602732,-6.030557,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,5813cb10-50de-11f1-9189-39f1cca7bde1,139.40946,,,11.46802,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,18:51.1,2026-05-16T13:18:51.0745600+09:00,2026-05-16T04:18:51.0745600Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,c56e4fd6-f57e-44a8-9cbe-c20d86b8ebf1,16.520668,-38.621981,3.801366,1.68924,-0.301441,-3.015279,0.627728,-1.094724,1.910121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
257,2026/5/16,19:47.8,1,2,"Matsumoto, Nao",1000422729,Right,MEI_MEI,"Abe, Youta",1000188679,Left,WAS_EDA,Undefined,9,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,140.68674,-2.34283,3.288494,1992.36121,151.640086,11:00,1.693861,-0.654381,1.898407,-45.0566,47.0972,-23.7835,0.583023,0.033544,128.38787,-5.731914,1.60086,0.433522,157.00409,33.058725,0.958357,3244.92792,33.519226,20.966899,-0.765425,115.552941,99.177789,-6.732631,5.713799,14.7639,27.0652,0.580871,15.24,1.637724,-2.108276,-38.636423,-1.728174,2.874998,8.092519,-4.536206,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,79eca630-50de-11f1-9189-39f1cca7bde1,139.92368,31.766179,,12.29887,,,,0.369765,0.568154,-0.035402,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,19:47.8,2026-05-16T13:19:47.8230016+09:00,2026-05-16T04:19:47.8230016Z,FlyBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,e7acdc36-fe80-4a1b-99f0-5c95ec5857bd,16.541297,-38.908029,4.04626,1.693171,-1.575927,-2.268103,0.653249,-2.204769,1.437499,163.494382,0.371494,36.515596,-7.279731,1.613652,-0.263454,0.030585,-0.002703,0.000217,-1.10E-05,0.567489,23.7993,-4.95347,0.149649,0.041404,-0.030905,0.008594,-0.001092,5.20E-05,-0.034989,0.603731,-1.512551,0.402412,-0.081594,0.01292,-0.001528,0.000122,-5.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
258,2026/5/16,20:38.4,1,3,"Matsumoto, Nao",1000422729,Right,MEI_MEI,"Abe, Youta",1000188673,Left,WAS_EDA,Undefined,9,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.76884,-1.794906,3.436505,2086.840829,155.371988,11:15,1.673624,-0.624936,1.890892,-50.3737,42.1597,-18.068,0.663838,0.162362,128.78328,-5.539569,2.15553,0.434414,,,,,,,,,,,,11.5706,23.8648,0.547237,15.24,1.629357,-2.222003,-38.420373,-1.377101,2.25212,7.214114,-5.161563,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,98176d70-50de-11f1-9189-39f1cca7bde1,139.63631,,,10.98555,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,20:38.4,2026-05-16T13:20:38.4371712+09:00,2026-05-16T04:20:38.4371712Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,85f292e0-be95-429b-94ca-aa5bdef7003c,16.548803,-38.665343,3.607057,1.673143,-1.201829,-2.580782,0.623989,-2.298478,1.12606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
259,2026/5/16,20:54.9,1,4,"Matsumoto, Nao",1000422729,Right,MEI_MEI,"Abe, Youta",1000188673,Left,WAS_EDA,Undefined,9,Bottom,2,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2,0,,139.37051,-1.328368,4.022539,1952.373404,143.17054,10:45,1.670064,-0.651594,1.907483,-56.6431,36.1621,-25.0524,0.729309,0.230268,128.55317,-5.520621,2.246082,0.435052,151.47801,2.19252,4.283595,1088.585616,,,,17.312537,16.550562,3.788777,0.429778,15.6396,20.492,0.562008,15.24,1.636583,-2.579477,-38.309349,-1.088387,3.029849,7.093089,-5.836746,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,a1eb4bf0-50de-11f1-9189-39f1cca7bde1,139.4317,0.799537,,10.81734,,,,0.302371,0.719053,-0.236672,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,20:54.9,2026-05-16T13:20:54.9272064+09:00,2026-05-16T04:20:54.9272064Z,GroundBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,90b9431a-5b81-4699-8d61-76c8150d80ff,16.532651,-38.547944,3.546545,1.669892,-0.892052,-2.918373,0.65049,-2.681394,1.514924,347.65485,0.304727,41.855666,-5.527162,,,,,,,0.72321,1.48007,-7.380581,,,,,,,-0.237071,3.153067,0.142452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
260,2026/5/16,23:05.7,1,5,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Abe, Youta",1000547801,Left,WAS_EDA,Undefined,9,Bottom,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,147.17346,-1.900739,-2.200525,2312.571198,214.474529,1:15,1.691877,0.334535,1.959956,-35.6849,47.3386,30.7165,0.801983,0.02496,134.70247,-4.61629,-0.009473,0.411486,116.88063,31.127131,-143.61092,3164.251049,-28.284032,10.647966,-18.00386,59.967492,23.981773,-150.904393,2.669718,-17.5831,26.8586,-0.288368,15.24,1.648592,1.408362,-40.495752,-1.451755,-3.777009,8.555943,-4.037185,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,efd8a330-50de-11f1-9189-39f1cca7bde1,147.41693,10.686651,,12.471,,,,0.032379,0.753487,-0.023748,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,23:05.7,2026-05-16T13:23:05.6613888+09:00,2026-05-16T04:23:05.6613888Z,FlyBall,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,ab68803c-eed3-422f-9ed0-ab9871f9371b,16.479883,-40.756873,4.277972,1.691018,-1.328543,-2.018593,-0.333109,1.523634,-1.888505,39.571764,0.032377,-22.373259,0.576517,0.203389,-0.001584,-0.035652,0.028372,-0.008843,0.000973,0.753509,16.782282,-7.899799,0.806724,-0.119562,-0.008481,0.015507,-0.00398,0.000331,-0.02376,-16.488008,2.502862,-0.278809,0.090431,-0.049698,0.02902,-0.008915,0.00101,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
261,2026/5/16,23:19.7,2,1,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547801,Right,WAS_EDA,Undefined,9,Bottom,0,0,1,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,136.16801,-1.583896,-0.378832,1196.850388,246.96539,2:15,1.675349,0.315594,1.79935,-76.1356,22.3463,45.7061,0.465729,0.665468,125.75561,-7.122197,2.855462,0.44816,,,,,,,,,,,,-23.6003,13.4569,-0.309382,15.24,1.631339,0.02819,-37.487256,-1.332817,-4.360681,7.068885,-7.320195,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,f8309010-50de-11f1-9189-39f1cca7bde1,135.35353,,,10.4124,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,23:19.7,2026-05-16T13:23:19.6554752+09:00,2026-05-16T04:23:19.6554752Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,93847852-b03e-4adc-9a36-9c568f75ec71,16.64065,-37.750449,3.534442,1.67589,-1.060266,-3.660097,-0.313454,0.19055,-2.18034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
262,2026/5/16,23:31.6,2,2,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547801,Right,WAS_EDA,Undefined,9,Bottom,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,145.17562,-2.529738,-2.377055,2258.503125,217.669387,1:15,1.695665,0.312063,1.861518,-34.4461,52.9481,38.5135,0.637119,0.026841,131.51381,-5.169032,0.353176,0.422178,129.74841,68.432609,-59.013211,,,,,,50.068333,,,-21.7501,30.202,-0.258813,15.24,1.634221,1.462532,-39.865936,-1.864753,-4.478113,9.157012,-3.588386,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,ff459cb0-50de-11f1-9189-39f1cca7bde1,143.68335,32.697832,,13.6618,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,23:31.6,2026-05-16T13:23:31.5657728+09:00,2026-05-16T04:23:31.5657728Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,9298cba5-498c-41d6-ba29-1f9bf5757aba,16.578056,-40.172106,4.578506,1.694565,-1.744773,-1.794193,-0.310216,1.61226,-2.239056,7.655509,2.004163,6.820929,-0.116645,-0.058001,0.017194,0.004234,-0.008626,0.004586,-0.00092,0.071429,33.517757,-9.254506,1.262737,-0.258345,0.022004,0.020748,-0.013538,0.002806,0.046749,-11.357887,-0.31351,0.25638,-0.061466,-0.009598,0.023407,-0.012583,0.002523,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
263,2026/5/16,24:01.5,2,3,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547801,Right,WAS_EDA,Undefined,9,Bottom,0,1,2,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,137.88848,-2.967173,-1.927475,1213.212712,224.523172,1:30,1.696792,0.312892,1.848835,-66.5538,29.2565,25.889,0.193077,0.027892,127.16948,-7.834372,-0.090631,0.442039,,,,,,,,,,,,-14.7544,17.9998,-0.269037,15.24,1.622312,1.156287,-37.90883,-2.213334,-2.784425,7.317003,-6.409761,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,111f0250-50df-11f1-9189-39f1cca7bde1,137.22762,,,10.719,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,24:01.5,2026-05-16T13:24:01.5072256+09:00,2026-05-16T04:24:01.5072256Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,e0bad130-c0ed-4c8e-8d2a-c816d340f993,16.591307,-38.168762,3.658502,1.696895,-1.985631,-3.204881,-0.311871,1.255202,-1.392212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
264,2026/5/16,24:20.7,2,4,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547801,Right,WAS_EDA,Undefined,9,Bottom,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,148.15743,-2.376276,-2.623258,2350.480755,184.242057,12:15,1.655289,0.302832,2.037644,-17.4594,64.7791,4.5897,0.817171,-0.383083,133.87778,-3.82288,-2.294777,0.409536,,,,,,,,,,,,-4.4732,36.7309,-0.249658,15.24,1.605747,1.842485,-40.70037,-1.69775,-0.958154,9.69444,-1.938866,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,1c89fb90-50df-11f1-9189-39f1cca7bde1,148.11879,,,14.27966,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,24:20.7,2026-05-16T13:24:20.6750000+09:00,2026-05-16T04:24:20.6750000Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,a5926b93-5ac0-43b5-9ef6-97658aa196d4,16.401218,-40.976027,4.84722,1.653238,-1.642619,-0.969433,-0.302436,1.869729,-0.479077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.31831,,,1.143115,,,,-0.929382,1.166263,0.155964,21.048978,2.139937,-16.98169,-0.913104,20.609522,-1.221994,1.181341,5.69699,-4.249747,0.129067,-16.876946,1.669271,High,High,High,,,High,Medium,Medium
265,2026/5/16,24:42.8,2,5,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547783,Right,WAS_EDA,Undefined,9,Bottom,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,147.19602,-4.628381,-2.650495,2319.721751,187.420871,12:15,1.669158,0.277727,1.93008,-18.9783,65.2731,8.1273,0.176179,-0.385401,134.07366,-6.154196,-2.072775,0.414518,,,,,,,,,,,,-6.1972,38.3169,-0.219291,15.24,1.564925,1.82873,-40.353407,-3.298206,-1.314573,8.941273,-1.678746,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,29b876c0-50df-11f1-9189-39f1cca7bde1,146.33868,,,13.12236,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,24:42.8,2026-05-16T13:24:42.8027904+09:00,2026-05-16T04:24:42.8027904Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,21be936b-b002-4070-a8e1-30bf6a0657c2,16.509663,-40.633758,4.470637,1.667514,-3.24557,-0.839373,-0.277276,1.869948,-0.657287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
266,2026/5/16,25:00.8,2,6,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Kawajiri, Yuito",1000547783,Right,WAS_EDA,Undefined,9,Bottom,0,3,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.23359,-0.079117,0.426852,2195.110479,36.731906,7:15,1.652245,0.348624,1.828714,-111.3155,-1.6284,-3.4068,0.516745,0.435111,119.53258,-8.116727,0.185153,0.472969,,,,,,,,,,,,2.0166,0.1409,-0.358633,15.24,1.642969,-0.248489,-35.352237,-0.470473,0.334039,5.78481,-9.783303,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,347aace0-50df-11f1-9189-39f1cca7bde1,128.25371,,,8.70101,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,25:00.8,2026-05-16T13:25:00.7796736+09:00,2026-05-16T04:25:00.7796736Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,ea89f985-fc6b-4940-a23d-0a529cf4d4a4,16.611795,-35.576001,2.892405,1.653848,-0.092043,-4.891652,-0.348771,-0.26141,0.16702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2026/5/16,25:14.3,3,1,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Okanishi, Yuya",1000547783,Left,WAS_EDA,Undefined,9,Bottom,0,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,127.85558,1.959394,0.738157,2159.233579,23.342124,6:45,1.63997,0.33637,1.833516,-118.267,-7.9607,-4.6966,1.010773,0.497826,118.79405,-6.597134,0.405362,0.474302,,,,,,,,,,,,2.8922,-4.6049,-0.353682,15.24,1.678856,-0.434051,-35.237096,0.762376,0.476135,5.725945,-10.564741,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,3c8a1f10-50df-11f1-9189-39f1cca7bde1,127.89324,,,9.06153,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,25:14.3,2026-05-16T13:25:14.3383552+09:00,2026-05-16T04:25:14.3383552Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,084c7e22-9b12-4c32-91b3-c040f24f66ba,16.607474,-35.458611,2.862973,1.641457,1.171086,-5.282371,-0.336534,-0.452471,0.238067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
268,2026/5/16,25:30.5,3,2,"Matsumoto, Nao",1000329771,Right,MEI_MEI,"Okanishi, Yuya",1000547783,Left,WAS_EDA,Undefined,9,Bottom,0,1,2,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,141.9503,-2.163471,-2.523192,2210.973813,220.429539,1:15,1.656558,0.312624,2.050625,-47.228,41.2686,32.7362,0.580774,-0.063301,129.83,-5.72981,-0.174744,0.424833,,,,,,,,,,,,-19.0919,24.2252,-0.263219,15.24,1.610703,1.575132,-39.052114,-1.61841,-3.803522,8.162658,-4.980461,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,46270f10-50df-11f1-9189-39f1cca7bde1,142.78566,,,12.12029,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,25:30.5,2026-05-16T13:25:30.5025536+09:00,2026-05-16T04:25:30.5025536Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,27a3245d-2956-4b07-a398-0ea80abe5c39,16.389116,-39.291568,4.081329,1.656036,-1.472307,-2.490231,-0.311063,1.686709,-1.901761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
